key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session_serial,slider_judge_img
,,,,5.5234375,2.4862,space,0.3507,0,9,9,35,1,36,image/36.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,6.0234375,1.6837,space,0.4691,0,10,10,20,1,21,image/21.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,3.71875,2.4037,space,0.3428,0,11,11,44,1,45,image/45.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,5.828125,2.4184,space,1.3816,0,12,12,3,1,4,image/4.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,2.734375,3.4836,space,1.6738,0,13,13,5,1,6,image/6.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,3.015625,1.5429,space,0.8804,0,14,14,39,1,40,image/40.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,4.9921875,5.2271,space,3.2836,0,15,15,23,1,24,image/24.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,4.6171875,2.7661,space,0.3893,0,16,16,43,1,44,image/44.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,5.625,1.7931,space,0.5509,0,17,17,49,1,50,image/50.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,5.65625,6.5575,space,3.0583,0,18,18,6,1,7,image/7.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,3.671875,3.7789,space,0.5603,0,19,19,38,1,39,image/39.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,5.1171875,1.8089,space,0.4254,0,20,20,40,1,41,image/41.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,2.0078125,2.3353,space,1.1172,0,21,21,18,1,19,image/19.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,1.5078125,3.4682,space,0.3376,0,22,22,8,1,9,image/9.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,2.8984375,2.3689,space,0.6007,0,23,23,36,1,37,image/37.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,4.9765625,1.7409,space,0.3729,0,24,24,52,1,56,image/56.jpg,1,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,3.484375,5.2204,space,0.3082,0,25,25,19,1,20,image/20.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,1.0546875,2.7177,space,0.4,0,26,26,0,1,1,image/1.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,3.328125,1.5617,space,0.8541,0,27,27,29,1,30,image/30.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,2.0546875,1.9722,space,0.4694,0,28,28,16,1,17,image/17.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,4.984375,6.0888,space,1.3009,0,29,29,26,1,27,image/27.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,5.5859375,2.16,space,0.5931,0,30,30,48,1,49,image/49.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,1.984375,1.8789,space,0.4174,0,31,31,10,1,11,image/11.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,3.984375,3.0705,space,1.359,0,32,32,15,1,16,image/16.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,5.015625,3.8016,space,0.4731,0,33,33,50,1,56,image/56.jpg,1,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,1.734375,2.0926,space,1.2577,0,34,34,1,1,2,image/2.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,6.046875,2.4913,space,0.5613,0,35,35,24,1,25,image/25.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,6.5703125,2.3996,space,0.7281,0,36,36,2,1,3,image/3.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,4.0546875,2.7938,space,0.4304,0,37,37,37,1,38,image/38.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,4.53125,5.184,space,3.2711,0,38,38,31,1,32,image/32.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,3.984375,4.1968,space,0.3675,0,39,39,32,1,33,image/33.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,4.6015625,4.2919,space,2.8847,0,40,40,4,1,5,image/5.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,5.078125,4.36,space,0.6958,0,41,41,51,1,55,image/55.jpg,1,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,2.046875,4.6002,space,2.5595,0,42,42,25,1,26,image/26.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,3.03125,2.2735,space,1.8084,0,43,43,28,1,29,image/29.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,1.0390625,2.6483,space,0.7105,0,44,44,30,1,31,image/31.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,3.0078125,2.142,space,3.2135,0,45,45,33,1,34,image/34.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,3.984375,3.2896,space,1.6894,0,46,46,27,1,28,image/28.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,5,1.6775,space,0.4514,0,47,47,11,1,12,image/12.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,3.0078125,3.6621,space,2.2328,0,48,48,42,1,43,image/43.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,4,1.66,space,0.6011,0,49,49,13,1,14,image/14.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,1.9296875,2.0301,space,0.7903,0,50,50,45,1,46,image/46.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,6.015625,3.5172,space,0.4202,0,51,51,22,1,23,image/23.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,4.0546875,2.602,space,0.474,0,52,52,12,1,13,image/13.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,,,,,,,,,,,,,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,0,1,1,3,1,3,friendly.png
,,,,6.921875,8.4595,space,1.2089,0,0,0,12,1,13,image/13.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,3,6.4795,space,2.4838,0,1,1,30,1,31,image/31.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,2.6171875,3.6025,space,0.6117,0,2,2,48,1,49,image/49.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,4.390625,3.7179,space,0.7271,0,3,3,33,1,34,image/34.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,3.0546875,2.5461,space,2.768,0,4,4,34,1,35,image/35.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,4.9609375,1.8278,space,0.6761,0,5,5,22,1,23,image/23.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,6.0078125,1.7367,space,0.717,0,6,6,3,1,4,image/4.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,6.984375,1.8912,space,1.7283,0,7,7,13,1,14,image/14.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,6.984375,1.5502,space,1.6348,0,8,8,51,1,55,image/55.jpg,1,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
,,,,4.078125,7.8643,space,3.4736,0,9,9,45,1,46,image/46.jpg,0,R_73JC3XxCdLeJrlD,2,2024-04-09_19h38.34.551,face trait task,2021.2.3,Win32,59.88023952,SONAid,,,,,,,
