key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,participant,session,date,expName,psychopyVersion,OS,frameRate,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session.order,session_serial,slider_judge_img,face_loop.order
,,,,,,,,0,41,41,31,1,32,image/32.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,0,0,1,1,3,1,competent.png,49
,,,,,,,,0,41,41,31,1,32,image/32.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,0,0,1,1,3,1,competent.png,49
,,,,,,,,0,41,41,31,1,32,image/32.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,42,42,37,1,38,image/38.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,0,0,1,1,3,1,competent.png,49
,,,,,,,,0,42,42,37,1,38,image/38.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,0,0,1,1,3,1,competent.png,49
,,,,,,,,0,42,42,37,1,38,image/38.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,43,43,24,1,25,image/25.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,0,0,1,1,3,1,competent.png,49
,,,,,,,,0,43,43,24,1,25,image/25.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,0,0,1,1,3,1,competent.png,49
,,,,,,,,0,43,43,24,1,25,image/25.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,44,44,22,1,23,image/23.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,0,0,1,1,3,1,competent.png,49
,,,,,,,,0,44,44,22,1,23,image/23.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,0,0,1,1,3,1,competent.png,49
,,,,,,,,0,44,44,22,1,23,image/23.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,45,45,5,1,6,image/6.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,0,0,1,1,3,1,competent.png,49
,,,,,,,,0,45,45,5,1,6,image/6.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,0,0,1,1,3,1,competent.png,49
,,,,,,,,0,45,45,5,1,6,image/6.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,46,46,42,1,43,image/43.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,0,0,1,1,3,1,competent.png,49
,,,,,,,,0,46,46,42,1,43,image/43.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,0,0,1,1,3,1,competent.png,49
,,,,,,,,0,46,46,42,1,43,image/43.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,47,47,1,1,2,image/2.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,0,0,1,1,3,1,competent.png,49
,,,,,,,,0,47,47,1,1,2,image/2.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,0,0,1,1,3,1,competent.png,49
,,,,,,,,0,47,47,1,1,2,image/2.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,48,48,36,1,37,image/37.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,0,0,1,1,3,1,competent.png,49
,,,,,,,,0,48,48,36,1,37,image/37.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,0,0,1,1,3,1,competent.png,49
,,,,,,,,0,48,48,36,1,37,image/37.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,49,49,26,1,27,image/27.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,0,0,1,1,3,1,competent.png,49
,,,,,,,,0,49,49,26,1,27,image/27.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,0,0,1,1,3,1,competent.png,49
,,,,,,,,0,49,49,26,1,27,image/27.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,,,,,,,,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,0,0,1,1,,1,competent.png,
,,,,,,1,0.924,0,0,0,25,1,26,image/26.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,2,0.626,0,1,1,35,1,36,image/36.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,2,2,33,1,34,image/34.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,2,2,33,1,34,image/34.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,2,2,33,1,34,image/34.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,3,3,12,1,13,image/13.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,3,3,12,1,13,image/13.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,3,3,12,1,13,image/13.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,4,4,23,1,24,image/24.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,4,4,23,1,24,image/24.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,4,4,23,1,24,image/24.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,5,5,13,1,14,image/14.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,5,5,13,1,14,image/14.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,5,5,13,1,14,image/14.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,6,6,8,1,9,image/9.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,6,6,8,1,9,image/9.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,6,6,8,1,9,image/9.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,7,7,46,1,47,image/47.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,7,7,46,1,47,image/47.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,7,7,46,1,47,image/47.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,8,8,31,1,32,image/32.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,8,8,31,1,32,image/32.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,8,8,31,1,32,image/32.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,9,9,27,1,28,image/28.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,9,9,27,1,28,image/28.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,9,9,27,1,28,image/28.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,10,10,19,1,20,image/20.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,10,10,19,1,20,image/20.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,10,10,19,1,20,image/20.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,11,11,20,1,21,image/21.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,11,11,20,1,21,image/21.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,11,11,20,1,21,image/21.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,12,12,9,1,10,image/10.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,12,12,9,1,10,image/10.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,12,12,9,1,10,image/10.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,13,13,45,1,46,image/46.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,13,13,45,1,46,image/46.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,13,13,45,1,46,image/46.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,14,14,5,1,6,image/6.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,14,14,5,1,6,image/6.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,14,14,5,1,6,image/6.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,15,15,28,1,29,image/29.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,15,15,28,1,29,image/29.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,15,15,28,1,29,image/29.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,16,16,41,1,42,image/42.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,16,16,41,1,42,image/42.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,16,16,41,1,42,image/42.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,17,17,43,1,44,image/44.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,17,17,43,1,44,image/44.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,17,17,43,1,44,image/44.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,18,18,1,1,2,image/2.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,18,18,1,1,2,image/2.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,18,18,1,1,2,image/2.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,19,19,49,1,50,image/50.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,19,19,49,1,50,image/50.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,19,19,49,1,50,image/50.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,20,20,3,1,4,image/4.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,20,20,3,1,4,image/4.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,20,20,3,1,4,image/4.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,21,21,7,1,8,image/8.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,21,21,7,1,8,image/8.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,21,21,7,1,8,image/8.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,22,22,44,1,45,image/45.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,22,22,44,1,45,image/45.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,22,22,44,1,45,image/45.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,23,23,30,1,31,image/31.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,23,23,30,1,31,image/31.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,23,23,30,1,31,image/31.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,24,24,42,1,43,image/43.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,24,24,42,1,43,image/43.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,24,24,42,1,43,image/43.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,25,25,11,1,12,image/12.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,25,25,11,1,12,image/12.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,25,25,11,1,12,image/12.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,26,26,16,1,17,image/17.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,26,26,16,1,17,image/17.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,26,26,16,1,17,image/17.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,27,27,29,1,30,image/30.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,27,27,29,1,30,image/30.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,27,27,29,1,30,image/30.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,28,28,36,1,37,image/37.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,28,28,36,1,37,image/37.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,28,28,36,1,37,image/37.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,29,29,18,1,19,image/19.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,29,29,18,1,19,image/19.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,29,29,18,1,19,image/19.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,30,30,38,1,39,image/39.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,30,30,38,1,39,image/39.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,30,30,38,1,39,image/39.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,31,31,10,1,11,image/11.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,31,31,10,1,11,image/11.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,31,31,10,1,11,image/11.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,32,32,48,1,49,image/49.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,32,32,48,1,49,image/49.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,32,32,48,1,49,image/49.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,33,33,26,1,27,image/27.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,33,33,26,1,27,image/27.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,33,33,26,1,27,image/27.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,34,34,47,1,48,image/48.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,34,34,47,1,48,image/48.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,34,34,47,1,48,image/48.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,35,35,22,1,23,image/23.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,35,35,22,1,23,image/23.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
,,,,,,,,0,35,35,22,1,23,image/23.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,,,,,,,,,
,,,,,,,,0,36,36,17,1,18,image/18.jpg,R_1BWz2lzoHP6Ecym,2,2024-04-01_11h11.21.605,face trait task,2021.2.3,MacIntel,62.5,0,1,1,2,1,3,2,trustworthy.png,49
