chooserow,ParID,pre_instru_resp_2.keys,pre_instru_resp_2.rt,pre_instru_resp_3.keys,pre_instru_resp_3.rt,pre_instru_resp_9.keys,pre_instru_resp_9.rt,pre_instru_resp_8.keys,pre_instru_resp_8.rt,pre_instru_resp_4.keys,pre_instru_resp_4.rt,pre_instru_resp_5.keys,pre_instru_resp_5.rt,pre_instru_resp_6.keys,pre_instru_resp_6.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,pre_instru_resp.keys,pre_instru_resp.rt,clicked,judge_2.x,judge_2.y,judge_2.leftButton,judge_2.midButton,judge_2.rightButton,judge_2.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prac_answer,prac_dot_sti,dotlefttext,dotrighttext,prac_acc,judge.x,judge.y,judge.leftButton,judge.midButton,judge.rightButton,judge.clicked_name,clicked_guilt,slider_guilt.response,slider_guilt.rt,key_guilt.keys,key_guilt.rt,share_slider.response,share_slider.rt,key_share.keys,slider_apology.response,slider_apology.rt,key_apology.keys,slider_hide.response,slider_hide.rt,slider_forgiveness.response,slider_forgiveness.rt,key_forgiveness.keys,slider_mad.response,slider_mad.rt,trialseq.thisRepN,trialseq.thisTrialN,trialseq.thisN,trialseq.thisIndex,trialseq.ran,type_trial,stipic,DV,picture,answer,number,key_forgiveness.rt,key_apology.rt,key_share.rt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Smaller,Greater,,0.2625,-0.528888889,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,100,5.212,space,0,7.065,0,15,15,15,1,2,only_sub_right.png,3,RandomDot18.png,No answer,20,0.417,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Smaller,Greater,,0.2375,-0.528888889,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,,,,,,0,16,16,16,1,0,both_right.png,0,RandomDot22.png,No answer,19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.244444444,-0.508888889,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,50,3.95,space,50,4.882,,,,,,0,17,17,17,1,1,both_wrong.png,2,RandomDot24.png,No answer,19,,0.304,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.258333333,-0.473333333,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,50,3.683,space,50,4.715,,,,,,0,18,18,18,1,3,only_sub_wrong.png,2,RandomDot1.png,No answer,20,,0.254,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Greater,Smaller,,0.305555556,-0.528888889,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,99.52300786,3.265,space,0.336700337,5.347,0,19,19,19,1,2,only_sub_right.png,3,RandomDot23.png,No answer,20,0.471,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Smaller,Greater,,0.268055556,-0.537777778,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,71.74523008,6.566,space,59.96071829,7.714,0,20,20,20,1,3,only_sub_wrong.png,3,RandomDot7.png,No answer,19,0.352,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.251388889,-0.488888889,1,0,0,LeftButton,"[""LeftButton""]",0,9.191,space,0.409,,,,,,,,,,,,,,0,21,21,21,1,2,only_sub_right.png,0,RandomDot8.png,No answer,20,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Smaller,Greater,,0.255555556,-0.508888889,1,0,0,RightButton,"[""RightButton""]",,,,,1.013888889,2.295,space,,,,,,,,,,,0,22,22,22,1,2,only_sub_right.png,1,RandomDot34.png,No answer,19,,,0.32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Greater,Smaller,,0.291666667,-0.508888889,1,0,0,RightButton,"[""RightButton""]",,,,,1.986111111,2.383,space,,,,,,,,,,,0,23,23,23,1,1,both_wrong.png,1,RandomDot23.png,No answer,21,,,0.434
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3z8wN509TuVnNc6,1,2024-04-10_18h56.17.527,interaction task,2021.2.3,MacIntel,58.82352941,120769,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.3,-0.52,1,0,0,LeftButton,"[""LeftButton""]",0,3.856,space,0.643,,,,,,,,,,,,,,0,24,24,24,1,2,only_sub_right.png,0,RandomDot21.png,No answer,19,,,
