key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session_serial,slider_judge_img
,,,,2.988892822,1.9276,space,0.3348,0,37,37,48,1,49,image/49.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,3.990270589,1.8961,space,0.3341,0,38,38,13,1,14,image/14.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,4.995537923,4.4786,space,2.9744,0,39,39,21,1,22,image/22.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,3.990093994,2.0969,space,0.3599,0,40,40,28,1,29,image/29.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,3.990093994,1.378,space,0.575,0,41,41,31,1,32,image/32.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,3.990093994,1.4112,space,0.3702,0,42,42,20,1,21,image/21.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,4.026762288,2.2799,space,0.3043,0,43,43,44,1,45,image/45.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,4.026762288,2.4786,space,0.2996,0,44,44,46,1,47,image/47.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,4.026762288,1.3272,space,0.3392,0,45,45,50,1,55,image/55.jpg,1,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,4.986103109,3.4281,space,0.4178,0,46,46,37,1,38,image/38.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,4.986103109,1.2979,space,0.5505,0,47,47,42,1,43,image/43.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,5.013859863,3.491,space,0.4685,0,48,48,29,1,30,image/30.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,3.987144368,2.2787,space,0.4733,0,49,49,36,1,37,image/37.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,3.987144368,1.7469,space,0.3915,0,50,50,33,1,34,image/34.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,3.987144368,1.164,space,0.3701,0,51,51,10,1,11,image/11.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,3.987144368,1.3799,space,0.4231,0,52,52,52,1,59,image/59.jpg,1,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,,,,,,,,,,,,,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,0,0,0,0,1,0,critical.png
,,,,5.00194458,7.8617,space,7.0176,0,0,0,26,1,27,image/27.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,5.00194458,1.5439,space,0.4841,0,1,1,44,1,45,image/45.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,6.012113444,5.0122,space,0.335,0,2,2,12,1,13,image/13.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,6.012113444,1.4349,space,0.5583,0,3,3,50,1,55,image/55.jpg,1,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,2.990215658,7.604,space,0.3452,0,4,4,8,1,9,image/9.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,1.007114868,7.2385,space,0.7281,0,5,5,32,1,33,image/33.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,4.990548096,4.2242,space,0.3845,0,6,6,27,1,28,image/28.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,4.990548096,2.5587,space,0.401,0,7,7,49,1,50,image/50.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,2.990687663,6.8756,space,3.2118,0,8,8,48,1,49,image/49.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,6.008774821,4.6586,space,0.3778,0,9,9,23,1,24,image/24.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,2.026773682,3.0755,space,0.7394,0,10,10,34,1,35,image/35.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,5.01416748,5.5914,space,0.7617,0,11,11,11,1,12,image/12.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,5.01416748,2.4096,space,0.5006,0,12,12,7,1,8,image/8.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,5.01416748,3.5078,space,0.4,0,13,13,29,1,30,image/30.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,5.999424642,2.8768,space,0.4372,0,14,14,20,1,21,image/21.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,4.995338542,2.21,space,0.3874,0,15,15,45,1,46,image/46.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,4.995338542,2.5105,space,0.5173,0,16,16,9,1,10,image/10.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,3.973028158,5.0434,space,0.5267,0,17,17,2,1,3,image/3.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,5.991914876,3.0433,space,0.467,0,18,18,1,1,2,image/2.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,4.992577718,1.86,space,1.0674,0,19,19,25,1,26,image/26.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,6.000589193,2.1664,space,0.4992,0,20,20,17,1,18,image/18.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,6.000589193,2.5422,space,0.6166,0,21,21,19,1,20,image/20.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,6.000589193,1.491,space,0.3673,0,22,22,22,1,23,image/23.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,1.00190389,3.6625,space,0.6005,0,23,23,30,1,31,image/31.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,3.000725098,2.5592,space,0.417,0,24,24,43,1,44,image/44.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,1.020218709,6.9901,space,0.5477,0,25,25,40,1,41,image/41.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,4.977222493,2.0439,space,0.6832,0,26,26,21,1,22,image/22.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,2.023942668,2.4274,space,0.5175,0,27,27,36,1,37,image/37.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
,,,,5.984461263,2.0445,space,0.4335,0,28,28,10,1,11,image/11.jpg,0,R_7PyO7Fjqtbjl581,2,2024-04-09_14h51.40.464,face trait task,2021.2.3,MacIntel,59.88023952,SONAid,,,,,,,
