key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session_serial,slider_judge_img
,,,,5.382908294,1.5376,space,0.3521,0,36,36,14,1,15,image/15.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,6.429708787,1.7786,space,0.8421,0,37,37,29,1,30,image/30.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,2.528450698,1.5905,space,0.4095,0,38,38,46,1,47,image/47.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,4.458468154,1.8046,space,0.4996,0,39,39,31,1,32,image/32.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,4.001979734,1.3559,space,0.2332,0,40,40,6,1,7,image/7.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,5.843228457,1.8599,space,0.3995,0,41,41,18,1,19,image/19.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,3.546864356,1.1442,space,0.2829,0,42,42,10,1,11,image/11.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,4.442215174,3.7888,space,0.2066,0,43,43,0,1,1,image/1.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,4.442215174,1.0714,space,0.1756,0,44,44,34,1,35,image/35.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,5.717164084,1.9454,space,0.2756,0,45,45,17,1,18,image/18.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,5.717164084,7.1324,space,0.4187,0,46,46,22,1,23,image/23.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,5.618592473,7.0533,space,0.4742,0,47,47,2,1,3,image/3.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,5.502043597,169.6036,space,0.4946,0,48,48,19,1,20,image/20.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,5.502043597,0.9475,space,0.1894,0,49,49,20,1,21,image/21.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,3.305975392,1.2864,space,0.1749,0,50,50,47,1,48,image/48.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,2.645861717,1.4723,space,0.4179,0,51,51,45,1,46,image/46.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,3.47719048,2.153,space,0.4356,0,52,52,7,1,8,image/8.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,,,,,,,,,,,,,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,0,0,0,1,1,1,competent.png
,,,,4.99663658,11.9991,space,8.2207,0,0,0,22,1,23,image/23.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,3.492836768,1.4536,space,0.1761,0,1,1,31,1,32,image/32.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,2.710330807,1.4287,space,0.3875,0,2,2,39,1,40,image/40.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,2.422055943,1.2097,space,0.2948,0,3,3,38,1,39,image/39.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,2.422055943,1.2447,space,0.3739,0,4,4,45,1,46,image/46.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,4.710405313,1.6291,space,0.227,0,5,5,21,1,22,image/22.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,4.970772309,3.5715,space,0.8153,0,6,6,19,1,20,image/20.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,4.291819227,2.9042,space,2.0764,0,7,7,24,1,25,image/25.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,3.508514986,2.0868,space,1.0404,0,8,8,10,1,11,image/11.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,2.4805539,2.6267,space,0.6182,0,9,9,29,1,30,image/30.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,3.664339237,84.1092,space,0.2904,0,10,10,14,1,15,image/15.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,2.68456233,1.9279,space,2.7115,0,11,11,26,1,27,image/27.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,4.468111376,18.2062,space,0.5314,0,12,12,20,1,21,image/21.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
