chooserow,ParID,pre_instru_resp_2.keys,pre_instru_resp_2.rt,pre_instru_resp_3.keys,pre_instru_resp_3.rt,pre_instru_resp_9.keys,pre_instru_resp_9.rt,pre_instru_resp_8.keys,pre_instru_resp_8.rt,pre_instru_resp_4.keys,pre_instru_resp_4.rt,pre_instru_resp_5.keys,pre_instru_resp_5.rt,pre_instru_resp_6.keys,pre_instru_resp_6.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,pre_instru_resp.keys,pre_instru_resp.rt,clicked,judge_2.x,judge_2.y,judge_2.leftButton,judge_2.midButton,judge_2.rightButton,judge_2.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prac_answer,prac_dot_sti,dotlefttext,dotrighttext,prac_acc,judge.x,judge.y,judge.leftButton,judge.midButton,judge.rightButton,judge.clicked_name,clicked_guilt,slider_guilt.response,slider_guilt.rt,key_guilt.keys,share_slider.response,share_slider.rt,key_share.keys,key_share.rt,slider_apology.response,slider_apology.rt,key_apology.keys,slider_hide.response,slider_hide.rt,slider_forgiveness.response,slider_forgiveness.rt,key_forgiveness.keys,slider_mad.response,slider_mad.rt,trialseq.thisRepN,trialseq.thisTrialN,trialseq.thisN,trialseq.thisIndex,trialseq.ran,type_trial,stipic,DV,picture,answer,number,key_guilt.rt,key_forgiveness.rt,key_apology.rt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_10kpEEzjRy8xPwe,1,2024-05-22_10h51.49.194,interaction task,2021.2.3,MacIntel,58.82352941,120226,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.325170068,-0.52826087,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,69.92716278,2.281,space,62.23115509,4.268,0,30,30,30,1,1,both_wrong.png,3,RandomDot7.png,No answer,21,,1.434,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_10kpEEzjRy8xPwe,1,2024-05-22_10h51.49.194,interaction task,2021.2.3,MacIntel,58.82352941,120226,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.345578231,-0.467391304,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,39,3.7,space,78,7.368,,,,,,0,31,31,31,1,2,only_sub_right.png,2,RandomDot16.png,No answer,20,,,1.472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_10kpEEzjRy8xPwe,1,2024-05-22_10h51.49.194,interaction task,2021.2.3,MacIntel,58.82352941,120226,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.268027211,-0.52173913,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,35,6.917,space,97,5.403,,,,,,0,32,32,32,1,1,both_wrong.png,2,RandomDot21.png,No answer,20,,,4.871
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_10kpEEzjRy8xPwe,1,2024-05-22_10h51.49.194,interaction task,2021.2.3,MacIntel,58.82352941,120226,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.240816327,-0.504347826,1,0,0,LeftButton,"[""LeftButton""]",72,10.341,space,,,,,,,,,,,,,,,0,33,33,33,1,2,only_sub_right.png,0,RandomDot33.png,No answer,21,2.351,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_10kpEEzjRy8xPwe,1,2024-05-22_10h51.49.194,interaction task,2021.2.3,MacIntel,58.82352941,120226,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.221768707,-0.504347826,1,0,0,LeftButton,"[""LeftButton""]",59,1.82,space,,,,,,,,,,,,,,,0,34,34,34,1,3,only_sub_wrong.png,0,RandomDot33.png,No answer,19,0.784,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_10kpEEzjRy8xPwe,1,2024-05-22_10h51.49.194,interaction task,2021.2.3,MacIntel,58.82352941,120226,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.370068027,-0.541304348,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,,,,,,0,35,35,35,1,0,both_right.png,3,RandomDot13.png,No answer,20,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_10kpEEzjRy8xPwe,1,2024-05-22_10h51.49.194,interaction task,2021.2.3,MacIntel,58.82352941,120226,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.284353741,-0.536956522,1,0,0,LeftButton,"[""LeftButton""]",,,,4.010204082,4.444,space,1.201,,,,,,,,,,,0,36,36,36,1,1,both_wrong.png,1,RandomDot13.png,No answer,19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_10kpEEzjRy8xPwe,1,2024-05-22_10h51.49.194,interaction task,2021.2.3,MacIntel,58.82352941,120226,,,,,,,,,,,,,,,,,Greater,Smaller,,0.280272109,-0.519565217,1,0,0,RightButton,"[""RightButton""]",49,2.642,space,,,,,,,,,,,,,,,0,37,37,37,1,1,both_wrong.png,0,RandomDot12.png,No answer,21,0.478,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_10kpEEzjRy8xPwe,1,2024-05-22_10h51.49.194,interaction task,2021.2.3,MacIntel,58.82352941,120226,,,,,,,,,,,,,,,,,Smaller,Greater,,0.315646259,-0.497826087,1,0,0,RightButton,"[""RightButton""]",,,,2.996598639,3.334,space,0.944,,,,,,,,,,,0,38,38,38,1,1,both_wrong.png,1,RandomDot14.png,No answer,20,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_10kpEEzjRy8xPwe,1,2024-05-22_10h51.49.194,interaction task,2021.2.3,MacIntel,58.82352941,120226,,,,,,,,,,,,,,,,,Greater,Smaller,,0.293877551,-0.539130435,1,0,0,RightButton,"[""RightButton""]",50,1.454,space,,,,,,,,,,,,,,,0,39,39,39,1,3,only_sub_wrong.png,0,RandomDot38.png,No answer,21,1.667,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_10kpEEzjRy8xPwe,1,2024-05-22_10h51.49.194,interaction task,2021.2.3,MacIntel,58.82352941,120226,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.262585034,-0.517391304,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,10,10.208,space,44,3.156,,,,,,0,40,40,40,1,2,only_sub_right.png,2,RandomDot34.png,No answer,20,,,4.054
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_10kpEEzjRy8xPwe,1,2024-05-22_10h51.49.194,interaction task,2021.2.3,MacIntel,58.82352941,120226,,,,,,,,,,,,,,,,,Smaller,Greater,,0.315646259,-0.482608696,1,0,0,RightButton,"[""RightButton""]",,,,2.030612245,3.674,space,1.021,,,,,,,,,,,0,41,41,41,1,2,only_sub_right.png,1,RandomDot27.png,No answer,21,,,
