choose_trial,key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,session_trait,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,answer,check_question,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session.order,session_serial,slider_judge_img,face_loop.order
,,,,,,,,,,0,28,28,36,1,37,image/37.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,28,28,36,1,37,image/37.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,29,29,2,1,3,image/3.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,29,29,2,1,3,image/3.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,29,29,2,1,3,image/3.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,30,30,19,1,20,image/20.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,30,30,19,1,20,image/20.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,30,30,19,1,20,image/20.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,31,31,16,1,17,image/17.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,31,31,16,1,17,image/17.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,31,31,16,1,17,image/17.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,32,32,41,1,42,image/42.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,32,32,41,1,42,image/42.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,32,32,41,1,42,image/42.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,33,33,1,1,2,image/2.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,33,33,1,1,2,image/2.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,33,33,1,1,2,image/2.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,34,34,35,1,36,image/36.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,34,34,35,1,36,image/36.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,34,34,35,1,36,image/36.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,35,35,40,1,41,image/41.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,35,35,40,1,41,image/41.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,35,35,40,1,41,image/41.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,36,36,26,1,27,image/27.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,36,36,26,1,27,image/27.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,36,36,26,1,27,image/27.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,37,37,44,1,45,image/45.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,37,37,44,1,45,image/45.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,37,37,44,1,45,image/45.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,38,38,47,1,48,image/48.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,38,38,47,1,48,image/48.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,38,38,47,1,48,image/48.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,39,39,30,1,31,image/31.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,39,39,30,1,31,image/31.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,39,39,30,1,31,image/31.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,40,40,22,1,23,image/23.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,40,40,22,1,23,image/23.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,40,40,22,1,23,image/23.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,41,41,43,1,44,image/44.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,41,41,43,1,44,image/44.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,41,41,43,1,44,image/44.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,42,42,34,1,35,image/35.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,42,42,34,1,35,image/35.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,42,42,34,1,35,image/35.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,43,43,23,1,24,image/24.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,43,43,23,1,24,image/24.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,43,43,23,1,24,image/24.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,44,44,15,1,16,image/16.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,44,44,15,1,16,image/16.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,44,44,15,1,16,image/16.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,45,45,37,1,38,image/38.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,45,45,37,1,38,image/38.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,45,45,37,1,38,image/38.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,46,46,32,1,33,image/33.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,46,46,32,1,33,image/33.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,46,46,32,1,33,image/33.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,47,47,17,1,18,image/18.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,47,47,17,1,18,image/18.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,47,47,17,1,18,image/18.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,48,48,12,1,13,image/13.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,48,48,12,1,13,image/13.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,48,48,12,1,13,image/13.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,49,49,25,1,26,image/26.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,49,49,25,1,26,image/26.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,49,49,25,1,26,image/26.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,50,50,7,1,8,image/8.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,50,50,7,1,8,image/8.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,50,50,7,1,8,image/8.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,51,51,29,1,30,image/30.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,51,51,29,1,30,image/30.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,51,51,29,1,30,image/30.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,52,52,11,1,12,image/12.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,52,52,11,1,12,image/12.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,3,1,competent.png,52
,,,,,,,,,,0,52,52,11,1,12,image/12.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,1,1,1,1,,1,competent.png,
,,,,,trustworthy,3.460694987,1.4246,space,0.3364,0,0,0,12,1,13,image/13.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,3.634406738,1.465,space,0.2577,0,1,1,1,1,2,image/2.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,2,2,51,1,56,image/56.jpg,1,2,Please drag the slider to around 2 to indicate that you are paying attention,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,2,2,51,1,56,image/56.jpg,1,2,Please drag the slider to around 2 to indicate that you are paying attention,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,2,2,51,1,56,image/56.jpg,1,2,Please drag the slider to around 2 to indicate that you are paying attention,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,3,3,42,1,43,image/43.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,3,3,42,1,43,image/43.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,3,3,42,1,43,image/43.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,4,4,0,1,1,image/1.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,4,4,0,1,1,image/1.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,4,4,0,1,1,image/1.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,5,5,10,1,11,image/11.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,5,5,10,1,11,image/11.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,5,5,10,1,11,image/11.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,6,6,5,1,6,image/6.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,6,6,5,1,6,image/6.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,6,6,5,1,6,image/6.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,7,7,23,1,24,image/24.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,7,7,23,1,24,image/24.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,7,7,23,1,24,image/24.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,8,8,35,1,36,image/36.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,8,8,35,1,36,image/36.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,8,8,35,1,36,image/36.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,9,9,28,1,29,image/29.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,9,9,28,1,29,image/29.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,9,9,28,1,29,image/29.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,10,10,32,1,33,image/33.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,10,10,32,1,33,image/33.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,10,10,32,1,33,image/33.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,11,11,3,1,4,image/4.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,11,11,3,1,4,image/4.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,11,11,3,1,4,image/4.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,12,12,21,1,22,image/22.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,12,12,21,1,22,image/22.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,12,12,21,1,22,image/22.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,13,13,9,1,10,image/10.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,13,13,9,1,10,image/10.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,13,13,9,1,10,image/10.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,14,14,8,1,9,image/9.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,14,14,8,1,9,image/9.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,14,14,8,1,9,image/9.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,15,15,33,1,34,image/34.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,15,15,33,1,34,image/34.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,15,15,33,1,34,image/34.jpg,0,0,,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
,,,,,,,,,,0,16,16,52,1,59,image/59.jpg,1,3,Please drag the slider to around 3 to indicate that you are paying attention,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,16,16,52,1,59,image/59.jpg,1,3,Please drag the slider to around 3 to indicate that you are paying attention,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,0,2,2,2,1,3,2,trustworthy.png,52
,,,,,,,,,,0,16,16,52,1,59,image/59.jpg,1,3,Please drag the slider to around 3 to indicate that you are paying attention,R_5pSuadkN58kbdOq,2,2024-04-16_08h02.55.012,face trait task,2021.2.3,MacIntel,60.24096386,,,,,,,,,,
