chooserow,ParID,pre_instru_resp_2.keys,pre_instru_resp_2.rt,pre_instru_resp_3.keys,pre_instru_resp_3.rt,pre_instru_resp_9.keys,pre_instru_resp_9.rt,pre_instru_resp_8.keys,pre_instru_resp_8.rt,pre_instru_resp_4.keys,pre_instru_resp_4.rt,pre_instru_resp_5.keys,pre_instru_resp_5.rt,pre_instru_resp_6.keys,pre_instru_resp_6.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,pre_instru_resp.keys,pre_instru_resp.rt,clicked,judge_2.x,judge_2.y,judge_2.leftButton,judge_2.midButton,judge_2.rightButton,judge_2.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prac_answer,prac_dot_sti,dotlefttext,dotrighttext,prac_acc,judge.x,judge.y,judge.leftButton,judge.midButton,judge.rightButton,judge.clicked_name,clicked_guilt,slider_guilt.response,slider_guilt.rt,key_guilt.keys,share_slider.response,share_slider.rt,key_share.keys,key_share.rt,slider_apology.response,slider_apology.rt,key_apology.keys,slider_hide.response,slider_hide.rt,slider_forgiveness.response,slider_forgiveness.rt,key_forgiveness.keys,slider_mad.response,slider_mad.rt,trialseq.thisRepN,trialseq.thisTrialN,trialseq.thisN,trialseq.thisIndex,trialseq.ran,type_trial,stipic,DV,picture,answer,number,key_guilt.rt,key_forgiveness.rt,key_apology.rt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Greater,Smaller,,0.301610542,-0.5078125,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,19.68218052,3.5437,space,59.61296715,9.4103,0,15,15,15,1,3,only_sub_wrong.png,3,RandomDot20.png,No answer,20,,2.0843,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Greater,Smaller,,0.282576867,-0.541666667,1,0,0,RightButton,"[""RightButton""]",,,,,,,,50,10.9285,space,60,20.9551,,,,,,0,16,16,16,1,1,both_wrong.png,2,RandomDot10.png,No answer,20,,,0.4178
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Smaller,Greater,,0.326500732,-0.515625,1,0,0,RightButton,"[""RightButton""]",100,8.1699,space,,,,,,,,,,,,,,,0,17,17,17,1,3,only_sub_wrong.png,0,RandomDot26.png,No answer,19,5.6181,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.275256223,-0.4921875,1,0,0,LeftButton,"[""LeftButton""]",,,,4.981698389,4.8797,space,0.5875,,,,,,,,,,,0,18,18,18,1,3,only_sub_wrong.png,1,RandomDot1.png,No answer,19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.323572474,-0.520833333,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,,,,,,0,19,19,19,1,0,both_right.png,3,RandomDot30.png,No answer,19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Greater,Smaller,,0.265007321,-0.502604167,1,0,0,RightButton,"[""RightButton""]",,,,,,,,60,2.545,space,81,5.5808,,,,,,0,20,20,20,1,1,both_wrong.png,2,RandomDot24.png,No answer,19,,,1.0581
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.36749634,-0.505208333,1,0,0,LeftButton,"[""LeftButton""]",,,,4.974377745,4.7621,space,0.5677,,,,,,,,,,,0,21,21,21,1,3,only_sub_wrong.png,1,RandomDot22.png,No answer,20,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Greater,Smaller,,0.323572474,-0.5234375,1,0,0,RightButton,"[""RightButton""]",30,4.9508,space,,,,,,,,,,,,,,,0,22,22,22,1,2,only_sub_right.png,0,RandomDot18.png,No answer,21,0.5841,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Smaller,Greater,,0.308931186,-0.515625,1,0,0,RightButton,"[""RightButton""]",,,,,,,,90,3.3809,space,90,5.405,,,,,,0,23,23,23,1,3,only_sub_wrong.png,2,RandomDot40.png,No answer,20,,,0.3677
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3JqODn0dO2tMalP,1,2024-05-20_11h33.47.613,interaction task,2021.2.3,Win32,59.52380952,120638,,,,,,,,,,,,,,,,,Smaller,Greater,,0.295754026,-0.518229167,1,0,0,RightButton,"[""RightButton""]",,,,2.514641288,5.6142,space,1.0507,,,,,,,,,,,0,24,24,24,1,1,both_wrong.png,1,RandomDot8.png,No answer,21,,,
