key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session_serial,slider_judge_img
,,,,,,,,,,,,,,,,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,0,0,0,0,1,0,critical.png
,,,,4.375,4.3245,space,1.9896,0,0,0,1,1,2,image/2.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,2.421875,2.1871,space,0.6046,0,1,1,45,1,46,image/46.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.1171875,1.7869,space,0.3748,0,2,2,5,1,6,image/6.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,5.5859375,2.6702,space,0.5215,0,3,3,7,1,8,image/8.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.203125,2.6999,space,0.4508,0,4,4,50,1,61,image/61.jpg,1,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.328125,1.4051,space,0.2944,0,5,5,32,1,33,image/33.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,4.0703125,1.8677,space,0.2758,0,6,6,51,1,59,image/59.jpg,1,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.078125,1.451,space,0.1767,0,7,7,9,1,10,image/10.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
,,,,3.078125,1.1762,space,0.1778,0,8,8,37,1,38,image/38.jpg,0,R_1hbYZAAG1H7UZQE,2,2024-04-09_19h44.11.628,face trait task,2021.2.3,Win32,60.97560976,SONAid,,,,,,,
