chooserow,ParID,pre_instru_resp_2.keys,pre_instru_resp_2.rt,pre_instru_resp_3.keys,pre_instru_resp_3.rt,pre_instru_resp_9.keys,pre_instru_resp_9.rt,pre_instru_resp_8.keys,pre_instru_resp_8.rt,pre_instru_resp_4.keys,pre_instru_resp_4.rt,pre_instru_resp_5.keys,pre_instru_resp_5.rt,pre_instru_resp_6.keys,pre_instru_resp_6.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,pre_instru_resp.keys,pre_instru_resp.rt,clicked,judge_2.x,judge_2.y,judge_2.leftButton,judge_2.midButton,judge_2.rightButton,judge_2.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prac_answer,prac_dot_sti,dotlefttext,dotrighttext,prac_acc,judge.x,judge.y,judge.leftButton,judge.midButton,judge.rightButton,judge.clicked_name,clicked_guilt,slider_guilt.response,slider_guilt.rt,key_guilt.keys,key_guilt.rt,share_slider.response,share_slider.rt,key_share.keys,slider_apology.response,slider_apology.rt,key_apology.keys,slider_hide.response,slider_hide.rt,slider_forgiveness.response,slider_forgiveness.rt,key_forgiveness.keys,slider_mad.response,slider_mad.rt,trialseq.thisRepN,trialseq.thisTrialN,trialseq.thisN,trialseq.thisIndex,trialseq.ran,type_trial,stipic,DV,picture,answer,number,key_forgiveness.rt,key_apology.rt,key_share.rt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.284266493,-0.499279514,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,49.6278979,1.3842,space,39.63429872,4.7121,0,15,15,15,1,1,both_wrong.png,3,RandomDot25.png,No answer,21,0.7856,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Greater,Smaller,,0.269151476,-0.500980903,1,0,0,RightButton,"[""RightButton""]",,,,,,,,70,2.8186,space,10,5.3672,,,,,,0,16,16,16,1,1,both_wrong.png,2,RandomDot24.png,No answer,19,,1.0559,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Greater,Smaller,,0.306374783,-0.520824653,1,0,0,RightButton,"[""RightButton""]",,,,,4.977945964,1.9015,space,,,,,,,,,,,0,17,17,17,1,3,only_sub_wrong.png,1,RandomDot36.png,No answer,19,,,0.8888
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Smaller,Greater,,0.27726237,-0.481927083,1,0,0,RightButton,"[""RightButton""]",,,,,4.999674479,1.8004,space,,,,,,,,,,,0,18,18,18,1,2,only_sub_right.png,1,RandomDot34.png,No answer,19,,,0.8839
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.300168186,-0.540911458,1,0,0,LeftButton,"[""LeftButton""]",69,4.0363,space,1.3072,,,,,,,,,,,,,,0,19,19,19,1,3,only_sub_wrong.png,0,RandomDot15.png,No answer,20,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Greater,Smaller,,0.258870443,-0.494340278,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,,,,,,0,20,20,20,1,5,both_right.png,10,RandomDot42.png,RightButton,20,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Smaller,Greater,,0.235432943,-0.543359375,1,0,0,RightButton,"[""RightButton""]",,,,,4.985839844,2.7118,space,,,,,,,,,,,0,21,21,21,1,2,only_sub_right.png,1,RandomDot27.png,No answer,21,,,0.8511
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Greater,Smaller,,0.258713108,-0.516493056,1,0,0,RightButton,"[""RightButton""]",60,1.7015,space,0.5669,,,,,,,,,,,,,,0,22,22,22,1,1,both_wrong.png,0,RandomDot16.png,No answer,19,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Smaller,Greater,,0.262928602,-0.498125,1,0,0,RightButton,"[""RightButton""]",70,2.0019,space,0.5011,,,,,,,,,,,,,,0,23,23,23,1,1,both_wrong.png,0,RandomDot14.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Smaller,Greater,,0.209179687,-0.50734375,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,80.28713787,3.5921,space,50.58692393,6.0643,0,24,24,24,1,1,both_wrong.png,3,RandomDot12.png,No answer,19,0.4052,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_3Hq0pKoFXUeyfKX,1,2024-05-14_12h57.05.495,interaction task,2021.2.3,MacIntel,61.34969325,120829,,,,,,,,,,,,,,,,,Smaller,Greater,,0.250227865,-0.471163194,1,0,0,RightButton,"[""RightButton""]",,,,,,,,79,3.3802,space,20,5.084,,,,,,0,25,25,25,1,2,only_sub_right.png,2,RandomDot22.png,No answer,20,,0.305,
