key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,participant,session,date,expName,psychopyVersion,OS,frameRate,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session.order,session_serial,slider_judge_img,face_loop.order
,,,,,,,,0,27,27,12,1,13,image/13.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,27,27,12,1,13,image/13.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,27,27,12,1,13,image/13.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,28,28,41,1,42,image/42.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,28,28,41,1,42,image/42.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,28,28,41,1,42,image/42.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,29,29,28,1,29,image/29.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,29,29,28,1,29,image/29.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,29,29,28,1,29,image/29.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,30,30,7,1,8,image/8.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,30,30,7,1,8,image/8.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,30,30,7,1,8,image/8.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,31,31,19,1,20,image/20.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,31,31,19,1,20,image/20.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,31,31,19,1,20,image/20.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,32,32,30,1,31,image/31.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,32,32,30,1,31,image/31.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,32,32,30,1,31,image/31.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,33,33,45,1,46,image/46.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,33,33,45,1,46,image/46.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,33,33,45,1,46,image/46.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,34,34,29,1,30,image/30.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,34,34,29,1,30,image/30.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,34,34,29,1,30,image/30.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,35,35,1,1,2,image/2.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,35,35,1,1,2,image/2.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,35,35,1,1,2,image/2.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,36,36,47,1,48,image/48.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,36,36,47,1,48,image/48.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,36,36,47,1,48,image/48.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,37,37,22,1,23,image/23.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,37,37,22,1,23,image/23.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,37,37,22,1,23,image/23.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,38,38,42,1,43,image/43.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,38,38,42,1,43,image/43.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,38,38,42,1,43,image/43.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,39,39,31,1,32,image/32.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,39,39,31,1,32,image/32.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,39,39,31,1,32,image/32.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,40,40,25,1,26,image/26.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,40,40,25,1,26,image/26.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,40,40,25,1,26,image/26.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,41,41,11,1,12,image/12.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,41,41,11,1,12,image/12.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,41,41,11,1,12,image/12.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,42,42,35,1,36,image/36.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,42,42,35,1,36,image/36.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,42,42,35,1,36,image/36.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,43,43,18,1,19,image/19.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,43,43,18,1,19,image/19.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,43,43,18,1,19,image/19.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,44,44,39,1,40,image/40.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,44,44,39,1,40,image/40.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,44,44,39,1,40,image/40.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,45,45,48,1,49,image/49.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,45,45,48,1,49,image/49.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,45,45,48,1,49,image/49.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,46,46,38,1,39,image/39.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,46,46,38,1,39,image/39.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,46,46,38,1,39,image/39.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,47,47,46,1,47,image/47.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,47,47,46,1,47,image/47.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,47,47,46,1,47,image/47.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,48,48,49,1,50,image/50.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,48,48,49,1,50,image/50.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,48,48,49,1,50,image/50.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,0,49,49,10,1,11,image/11.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,49,49,10,1,11,image/11.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,3,0,critical.png,49
,,,,,,,,0,49,49,10,1,11,image/11.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,,,,,,,,,,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,0,0,0,0,1,,0,critical.png,
,,,,,,4,3.4852,0,0,0,43,1,44,image/44.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
,,,,,,7,2.6525,0,1,1,35,1,36,image/36.jpg,R_21BWPLE20uoyM7G,2,2024-03-16_02h35.19.868,face trait task,2021.2.3,Win32,59.52380952,,,,,,,,,
