chooserow,ParID,pre_instru_resp_2.keys,pre_instru_resp_2.rt,pre_instru_resp_3.keys,pre_instru_resp_3.rt,pre_instru_resp_9.keys,pre_instru_resp_9.rt,pre_instru_resp_8.keys,pre_instru_resp_8.rt,pre_instru_resp_4.keys,pre_instru_resp_4.rt,pre_instru_resp_5.keys,pre_instru_resp_5.rt,pre_instru_resp_6.keys,pre_instru_resp_6.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,pre_instru_resp.keys,pre_instru_resp.rt,clicked,judge_2.x,judge_2.y,judge_2.leftButton,judge_2.midButton,judge_2.rightButton,judge_2.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prac_answer,prac_dot_sti,dotlefttext,dotrighttext,prac_acc,judge.x,judge.y,judge.leftButton,judge.midButton,judge.rightButton,judge.clicked_name,clicked_guilt,slider_guilt.response,slider_guilt.rt,key_guilt.keys,share_slider.response,share_slider.rt,key_share.keys,slider_apology.response,slider_apology.rt,key_apology.keys,key_apology.rt,slider_hide.response,slider_hide.rt,slider_forgiveness.response,slider_forgiveness.rt,key_forgiveness.keys,slider_mad.response,slider_mad.rt,trialseq.thisRepN,trialseq.thisTrialN,trialseq.thisN,trialseq.thisIndex,trialseq.ran,type_trial,stipic,DV,picture,answer,number,key_guilt.rt,key_share.rt,key_forgiveness.rt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.237499952,-0.475926011,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,,,,,,0,28,28,28,1,0,both_right.png,2,RandomDot29.png,No answer,20,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.235416651,-0.535185213,1,0,0,LeftButton,"[""LeftButton""]",0,1.4871,space,,,,,,,,,,,,,,,0,29,29,29,1,1,both_wrong.png,0,RandomDot24.png,No answer,21,0.4027,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.290625016,-0.520370342,1,0,0,LeftButton,"[""LeftButton""]",,,,3.984375,7.5322,space,,,,,,,,,,,,0,30,30,30,1,1,both_wrong.png,1,RandomDot6.png,No answer,20,,3.9922,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.251041651,-0.505555612,1,0,0,LeftButton,"[""LeftButton""]",,,,4.015624921,2.0587,space,,,,,,,,,,,,0,31,31,31,1,1,both_wrong.png,1,RandomDot17.png,No answer,20,,0.4581,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Greater,Smaller,,0.335416635,-0.509259259,1,0,0,RightButton,"[""RightButton""]",0,2.2027,space,,,,,,,,,,,,,,,0,32,32,32,1,1,both_wrong.png,0,RandomDot16.png,No answer,19,0.6365,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.292708317,-0.544444473,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,69.04461119,3.3078,space,21.69612634,4.9785,0,33,33,33,1,3,only_sub_wrong.png,3,RandomDot18.png,No answer,21,,,0.5285
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Greater,Smaller,,0.276041667,-0.509259259,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,13.06818342,2.1722,space,3.808924967,3.8933,0,34,34,34,1,1,both_wrong.png,3,RandomDot6.png,No answer,21,,,0.7017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Greater,Smaller,,0.257291714,-0.507407436,1,0,0,RightButton,"[""RightButton""]",,,,,,,0,1.8545,space,0.3552,0,3.2564,,,,,,0,35,35,35,1,2,only_sub_right.png,2,RandomDot36.png,No answer,21,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Smaller,Greater,,0.247916698,-0.5,1,0,0,RightButton,"[""RightButton""]",,,,2.984375159,4.7857,space,,,,,,,,,,,,0,36,36,36,1,2,only_sub_right.png,1,RandomDot34.png,No answer,19,,0.2871,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.239583333,-0.511111083,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,53.99831971,4.5979,space,24.53704025,6.6769,0,37,37,37,1,3,only_sub_wrong.png,3,RandomDot22.png,No answer,21,,,0.623
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Greater,Smaller,,0.304166714,-0.472222222,1,0,0,RightButton,"[""RightButton""]",,,,,,,,,,,,,93.66582492,4.4487,space,2.125420875,6.5251,0,38,38,38,1,1,both_wrong.png,3,RandomDot13.png,No answer,21,,,0.4403
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Greater,Smaller,,-0.302083333,-0.537037037,1,0,0,LeftButton,"[""LeftButton""]",,,,2.989583413,3.0607,space,,,,,,,,,,,,0,39,39,39,1,3,only_sub_wrong.png,1,RandomDot36.png,No answer,19,,0.5347,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.292708317,-0.524074131,1,0,0,LeftButton,"[""LeftButton""]",,,,,,,,,,,,,61.46885682,9.2696,space,44.21296296,10.206,0,40,40,40,1,1,both_wrong.png,3,RandomDot12.png,No answer,19,,,0.2783
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_7m3jTTuD6pGKm7S,1,2024-05-21_19h55.22.150,interaction task,2021.2.3,Win32,59.88023952,120823,,,,,,,,,,,,,,,,,Smaller,Greater,,-0.282291651,-0.522222307,1,0,0,LeftButton,"[""LeftButton""]",20,4.978,space,,,,,,,,,,,,,,,0,41,41,41,1,2,only_sub_right.png,0,RandomDot21.png,No answer,21,0.8027,,
