﻿choose_trial,key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,session_trait,key_resp_5.keys,key_resp_5.rt,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,answer,check_question,participant,session,date,expName,psychopyVersion,OS,frameRate,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session_serial,slider_judge_img
,,,,,,,,2.96111145,2.326,space,0.6525,0,35,35,28,1,29,image/29.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,2.988889058,2.2532,space,0.9173,0,36,36,41,1,42,image/42.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,2.977778117,2.2661,space,0.4499,0,37,37,24,1,25,image/25.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,4.01111145,2.0191,space,0.3174,0,38,38,37,1,38,image/38.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,5.005555725,2.7868,space,0.3339,0,39,39,18,1,19,image/19.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,3.983333333,2.0236,space,0.2462,0,40,40,7,1,8,image/8.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,4.972222392,3.2028,space,0.3819,0,41,41,49,1,50,image/50.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,5.988889058,1.6219,space,0.31,0,42,42,31,1,32,image/32.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,6.01111145,2.6917,space,1.4015,0,43,43,25,1,26,image/26.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
,,,,,,,,4.994444784,2.9569,space,0.3479,0,44,44,40,1,41,image/41.jpg,0,0,,土豆洋芋薯片,2,2024-05-31_04h30.18.688,face trait task chi,2021.2.3,Win32,59.95922773,,,,,,,
